it was either too cold not enough flavor or just bad,negative
i loved the bacon wrapped dates,positive
this is an unbelievable bargain,positive
the folks at otto always make us feel so welcome and special,positive
as for the mains also uninspired,negative
this is the place where i first had pho and it was amazing,positive
this wonderful experience made this place a must stop whenever we are in town again,positive
if the food isn't bad enough for you then enjoy dealing with the world's worst/annoying drunk people,negative
very very fun chef,positive
ordered a double cheeseburger & got a single patty that was falling apart picture uploaded yeah still sucks,negative
great place to have a couple drinks and watch any and all sporting events as the walls are covered with tv's,positive
if it were possible to give them zero stars they'd have it,negative
the descriptions said yum yum sauce and another said eel sauce yet another said spicy mayowell none of the rolls had sauces on them,negative
i'd say that would be the hardest decision honestly all of m's dishes taste how they are supposed to taste amazing,positive
if she had not rolled the eyes we may have stayed not sure if we will go back and try it again,negative
everyone is very attentive providing excellent customer service,positive
horrible don't waste your time and money,negative
now this dish was quite flavourful,positive
by this time our side of the restaurant was almost empty so there was no excuse,negative
it wasn't busy either also the building was freezing cold,negative
like the other reviewer said you couldn't pay me to eat at this place again,negative
 drinks took close to minutes to come out at one point,negative
seriously flavorful delights folks,positive
much better than the other ayce sushi place i went to in vegas,positive
the lighting is just dark enough to set the mood,positive
based on the sub par service i received and no effort to show their gratitude for my business i won't be going back,negative
owner's are really great people,positive
there is nothing privileged about working/eating there,negative
the greek dressing was very creamy and flavorful,positive
overall i don't think that i would take my parents to this place again because they made most of the similar complaints that i silently felt too,negative
now the pizza itself was good the peanut sauce was very tasty,positive
we had at our table and the service was pretty fast,positive
fantastic service here,positive
i as well would've given godfathers zero stars if possible,negative
they know how to make them here,positive
very tough and very short on flavor,negative
i hope this place sticks around,positive
i have been in more than a few bars in vegas and do not ever recall being charged for tap water,negative
the restaurant atmosphere was exquisite,positive
"good service, very clean, and inexpensive, to boot",positive
the seafood was fresh and generous in portion,positive
plus it's only bucks,positive
the service was not up to par either,negative
thus far have only visited twice and the food was absolutely delicious each time,positive
just as good as when i had it more than a year ago,positive
for a self proclaimed coffee cafe i was wildly disappointed,negative
the veggitarian platter is out of this world,positive
you cant go wrong with any of the food here,positive
you can't beat that,positive
stopped by this place while in madison for the ironman very friendly kind staff,positive
the chefs were friendly and did a good job,positive
i've had better not only from dedicated boba tea spots but even from jenni pho,negative
i liked the patio and the service was outstanding,positive
the goat taco didn't skimp on the meat and wow what flavor,positive
i think not again,negative
i had the mac salad and it was pretty bland so i will not be getting that again,negative
i went to bachi burger on a friend's recommendation and was not disappointed,positive
service stinks here,negative
i waited and waited,negative
this place is not quality sushi it is not a quality restaurant,negative
i would definitely recommend the wings as well as the pizza,positive
great pizza and salads,positive
things that went wrong they burned the saganaki,negative
we waited an hour for what was a breakfast i could have done times better at home,negative
this place is amazing,positive
i hate to disagree with my fellow yelpers but my husband and i were so disappointed with this place,negative
waited hours & never got either of our pizzas as many other around us who came in later did,negative
just don't know why they were so slow,negative
the staff is great the food is delish and they have an incredible beer selection,positive
i live in the neighborhood so i am disappointed i won't be back here because it is a convenient location,negative
i didn't know pulled pork could be soooo delicious,positive
you get incredibly fresh fish prepared with care,positive
before i go in to why i gave a star rating please know that this was my third time eating at bachi burger before writing a review,negative
i love the fact that everything on their menu is worth it,positive
never again will i be dining at this place,negative
the food was excellent and service was very good,positive
good beer & drink selection and good food selection,positive
please stay away from the shrimp stir fried noodles,negative
the potato chip order was sad i could probably count how many chips were in that box and it was probably around ,negative
food was really boring,negative
good service check,positive
this greedy corporation will never see another dime from me,negative
will never ever go back,negative
as much as i'd like to go back i can't get passed the atrocious service and will never return,negative
in the summer you can dine in a charming outdoor patio so very delightful,positive
i did not expect this to be so good,positive
fantastic food,positive
she ordered a toasted english muffin that came out untoasted,negative
the food was very good,positive
never going back,negative
great food for the price which is very high quality and house made,positive
the bus boy on the other hand was so rude,negative
by this point my friends and i had basically figured out this place was a joke and didn't mind making it publicly and loudly known,negative
back to good bbq lighter fare reasonable pricing and tell the public they are back to the old ways,positive
and considering the two of us left there very full and happy for about you just can't go wrong,positive
all the bread is made in house,positive
the only downside is the service,negative
also the fries are without a doubt the worst fries i've ever had,negative
service was exceptional and food was a good as all the reviews,positive
a couple of months later i returned and had an amazing meal,positive
favorite place in town for shawarrrrrrma,positive
the black eyed peas and sweet potatoes unreal,positive
you won't be disappointed,positive
they could serve it with just the vinaigrette and it may make for a better overall dish but it was still very good,positive
i go to far too many places and i've never seen any restaurant that serves a egg breakfast especially for ,negative
when my mom and i got home she immediately got sick and she only had a few bites of salad,negative
the servers are not pleasant to deal with and they don't always honor pizza hut coupons,negative
both of them were truly unbelievably good and i am so glad we went back,positive
we had fantastic service and were pleased by the atmosphere,positive
everything was gross,negative
i love this place,positive
great service and food,positive
first the bathrooms at this location were dirty seat covers were not replenished & just plain yucky,negative
the burger i got the gold standard a burger and was kind of disappointed,negative
"omg, the food was delicioso",positive
there is nothing authentic about this place,negative
the spaghetti is nothing special whatsoever,negative
of all the dishes the salmon was the best but all were great,positive
the vegetables are so fresh and the sauce feels like authentic thai,positive
it's worth driving up from tucson,positive
the selection was probably the worst i've seen in vegasthere was none,negative
pretty good beer selection too,positive
this place is like chipotle but better,positive
"classy/warm atmosphere, fun and fresh appetizers, succulent steaks baseball steak",positive
 stars for the brick oven bread app,positive
i have eaten here multiple times and each time the food was delicious,positive
we sat another ten minutes and finally gave up and left,negative
he was terrible,negative
everyone is treated equally special,positive
it shouldn't take min for pancakes and eggs,negative
it was delicious,positive
on the good side the staff was genuinely pleasant and enthusiastic a real treat,positive
sadly gordon ramsey's steak is a place we shall sharply avoid during our next trip to vegas,negative
as always the evening was wonderful and the food delicious,positive
best fish i've ever had in my life,positive
the bathroom is just next door and very nice,positive
the buffet is small and all the food they offered was bland,negative
this is an outstanding little restaurant with some of the best food i have ever tasted,positive
pretty cool i would say,positive
definitely a turn off for me & i doubt i'll be back unless someone else is buying,negative
server did a great job handling our large rowdy table,positive
i find wasting food to be despicable but this just wasn't food,negative
my wife had the lobster bisque soup which was lukewarm,negative
would come back again if i had a sushi craving while in vegas,positive
the staff are great the ambiance is great,positive
he deserves stars,positive
i left with a stomach ache and felt sick the rest of the day,negative
they dropped more than the ball,negative
the dining space is tiny but elegantly decorated and comfortable,positive
"they will customize your order any way you'd like, my usual is eggplant with green bean stir fry, love it",positive
and the beans and rice were mediocre at best,negative
best tacos in town by far,positive
i took back my money and got outta there,negative
in an interesting part of town this place is amazing,positive
rude & inconsiderate management,negative
the staff are now not as friendly the wait times for being served are horrible no one even says hi for the first minutes,negative
i won't be back,negative
they have great dinners,positive
the service was outshining & i definitely recommend the halibut,positive
the food was terrible,negative
will never ever go back and have told many people what had happened,negative
i don't recommend unless your car breaks down in front of it and you are starving,negative
i will come back here every time i'm in vegas,positive
this place deserves one star and has to do with the food,negative
this is a disgrace,negative
def coming back to bowl next time,positive
if you want healthy authentic or ethic food try this place,positive
i will continue to come here on ladies night andddd date night highly recommend this place to anyone who is in the area ;,positive
i have been here several times in the past and the experience has always been great,positive
we walked away stuffed and happy about our first vegas buffet experience,positive
service was excellent and prices are pretty reasonable considering this is vegas and located inside the crystals shopping mall by aria,positive
to summarize the food was incredible nay transcendant but nothing brings me joy quite like the memory of the pneumatic condiment dispenser,positive
i'm probably one of the few people to ever go to ians and not like it,negative
kids pizza is always a hit too with lots of great side dish options for the kiddos,positive
service is perfect and the family atmosphere is nice to see,positive
cooked to perfection and the service was impeccable,positive
this one is simply a disappointment,negative
overall i was very disappointed with the quality of food at bouchon,negative
i don't have to be an accountant to know i'm getting screwed,negative
great place to eat reminds me of the little mom and pop shops in the san francisco bay area,positive
today was my first taste of a buldogis gourmet hot dog and i have to tell you it was more than i ever thought possible,positive
left very frustrated,negative
i'll definitely be in soon again,positive
food was really good and i got full petty fast,positive
service was fantastic,positive
total waste of time,negative
i don't know what kind it is but they have the best iced tea,positive
"come hungry, leave happy and stuffed",positive
for service i give them no stars,negative
i can assure you that you won't be disappointed,positive
i can take a little bad service but the food sucks,negative
gave up trying to eat any of the crust teeth still sore,negative
but now i was completely grossed out,negative
i really enjoyed eating here,positive
first time going but i think i will quickly become a regular,positive
our server was very nice and even though he looked a little overwhelmed with all of our needs he stayed professional and friendly until the end,positive
from what my dinner companions told meeverything was very fresh with nice texture and taste,positive
on the ground right next to our table was a large smeared been stepped in and tracked everywhere pile of green bird poop,negative
"furthermore, you can't even find hours of operation on the website",negative
we've tried to like this place but after + times i think we're done with them,negative
what a mistake that was,negative
no complaints,positive
this is some seriously good pizza and i'm an expert/connisseur on the topic,positive
waiter was a jerk,negative
strike who wants to be rushed,negative
these are the nicest restaurant owners i've ever come across,positive
i never come again,negative
we loved the biscuits,positive
service is quick and friendly,positive
ordered an appetizer and took minutes and then the pizza another minutes,negative
so absolutley fantastic,positive
it was a huge awkward lb piece of cow that was /ths gristle and fat,negative
definitely will come back here again,positive
i like steiners because it's dark and it feels like a bar,positive
wow very spicy but delicious,positive
if you're not familiar check it out,positive
i'll take my business dinner dollars elsewhere,negative
i'd love to go back,positive
anyway this fs restaurant has a wonderful breakfast/lunch,positive
nothing special,negative
each day of the week they have a different deal and it's all so delicious,positive
"not to mention the combination of pears, almonds and bacon is a big winner",positive
will not be back,negative
sauce was tasteless,negative
the food is delicious and just spicy enough so be sure to ask for spicier if you prefer it that way,positive
my ribeye steak was cooked perfectly and had great mesquite flavor,positive
i don't think we'll be going back anytime soon,negative
food was so gooodd,positive
i am far from a sushi connoisseur but i can definitely tell the difference between good food and bad food and this was certainly bad food,negative
i was so insulted,negative
the last times i had lunch here has been bad,negative
the chicken wings contained the driest chicken meat i have ever eaten,negative
the food was very good and i enjoyed every mouthful an enjoyable relaxed venue for couples small family groups etc,positive
nargile i think you are great,positive
best tater tots in the southwest,positive
we loved the place,positive
definitely not worth the i paid,negative
the vanilla ice cream was creamy and smooth while the profiterole choux pastry was fresh enough,positive
im in az all the time and now have my new spot,positive
the manager was the worst,negative
the inside is really quite nice and very clean,positive
the food was outstanding and the prices were very reasonable,positive
i don't think i'll be running back to carly's anytime soon for food,negative
this is was due to the fact that it took minutes to be acknowledged then another minutes to get our foodand they kept forgetting things,negative
"love the margaritas, too",positive
this was my first and only vegas buffet and it did not disappoint,positive
"very good, though",positive
the one down note is the ventilation could use some upgrading,negative
great pork sandwich,positive
don't waste your time here,negative
total letdown i would much rather just go to the camelback flower shop and cartel coffee,negative
third the cheese on my friend's burger was cold,negative
we enjoy their pizza and brunch,positive
the steaks are all well trimmed and also perfectly cooked,positive
we had a group of + when we claimed we would only have and they handled us beautifully,positive
i loved it,positive
we asked for the bill to leave without eating and they didn't bring that either,negative
this place is a jewel in las vegas and exactly what i've been hoping to find in nearly ten years living here,positive
seafood was limited to boiled shrimp and crab legs but the crab legs definitely did not taste fresh,negative
the selection of food was not the best,negative
delicious and i will absolutely be back,positive
this isn't a small family restaurant this is a fine dining establishment,positive
they had a toro tartare with a cavier that was extraordinary and i liked the thinly sliced wagyu with white truffle,positive
i dont think i will be back for a very long time,negative
it was attached to a gas station and that is rarely a good sign,negative
how awesome is that,positive
i will be back many times soon,positive
the menu had so much good stuff on it i could not decide,positive
worse of all he humiliated his worker right in front of mebunch of horrible name callings,negative
conclusion very filling meals,positive
their daily specials are always a hit with my group,positive
and then tragedy struck,negative
the pancake was also really good and pretty large at that,positive
"this was my first crawfish experience, and it was delicious",positive
their monster chicken fried steak and eggs is my all time favorite,positive
waitress was sweet and funny,positive
"i also had to taste my mom's multi grain pumpkin pancakes with pecan butter and they were amazing, fluffy, and delicious",positive
i'd rather eat airline food seriously,negative
cant say enough good things about this place,positive
the ambiance was incredible,positive
the waitress and manager are so friendly,positive
i would not recommend this place,negative
overall i wasn't very impressed with noca,negative
my gyro was basically lettuce only,negative
terrible service,negative
thoroughly disappointed,negative
i don't each much pasta but i love the homemade /hand made pastas and thin pizzas here,positive
give it a try you will be happy you did,positive
by far the best cheesecurds we have ever had,positive
reasonably priced also,positive
everything was perfect the night we were in,positive
the food is very good for your typical bar food,positive
it was a drive to get there,negative
at first glance it is a lovely bakery cafe nice ambiance clean friendly staff,positive
anyway i do not think i will go back there,negative
point your finger at any item on the menu order it and you won't be disappointed,positive
oh this is such a thing of beauty this restaurant,positive
if you haven't gone here go now,positive
a greasy unhealthy meal,negative
first time there and might just be the last,negative
those burgers were amazing,positive
similarly the delivery man did not say a word of apology when our food was minutes late,negative
and it was way to expensive,negative
be sure to order dessert even if you need to pack it to go the tiramisu and cannoli are both to die for,positive
this was my first time and i can't wait until the next,positive
the bartender was also nice,positive
everything was good and tasty,positive
this place is two thumbs upway up,positive
the best place in vegas for breakfast just check out a sat or sun,positive
if you love authentic mexican food and want a whole bunch of interesting yet delicious meats to choose from you need to try this place,positive
terrible management,negative
an excellent new restaurant by an experienced frenchman,positive
if there were zero stars i would give it zero stars,negative
great steak great sides great wine amazing desserts,positive
worst martini ever,negative
the steak and the shrimp are in my opinion the best entrees at gc,positive
i had the opportunity today to sample your amazing pizzas,positive
we waited for thirty minutes to be seated although there were vacant tables and we were the only folks waiting,negative
the yellowtail carpaccio was melt in your mouth fresh,positive
i won't try going back there even if it's empty,negative
no i'm going to eat the potato that i found some strangers hair in it,negative
just spicy enough perfect actually,positive
last night was my second time dining here and i was so happy i decided to go back,positive
not even a hello we will be right with you,negative
the desserts were a bit strange,negative
my boyfriend and i came here for the first time on a recent trip to vegas and could not have been more pleased with the quality of food and service,positive
"i really do recommend this place, you can go wrong with this donut place",positive
nice ambiance,positive
i would recommend saving room for this,positive
i guess maybe we went on an off night but it was disgraceful,negative
however my recent experience at this particular location was not so good,negative
"i know this is not like the other restaurants at all, something is very off here",negative
avoid this establishment,negative
i think this restaurant suffers from not trying hard enough,negative
all of the tapas dishes were delicious,positive
i heart this place,positive
my salad had a bland vinegrette on the baby greens and hearts of palm,negative
after two i felt disgusting,negative
a good time,positive
i believe that this place is a great stop for those with a huge belly and hankering for sushi,positive
generous portions and great taste,positive
i will never go back to this place and will never ever recommended this place to anyone,negative
"the servers went back and forth several times, not even so much as an are you being helped",negative
food was delicious,positive
an hour seriously,negative
i consider this theft,negative
eew this location needs a complete overhaul,negative
we recently witnessed her poor quality of management towards other guests as well,negative
waited and waited and waited,negative
he also came back to check on us regularly excellent service,positive
our server was super nice and checked on us many times,positive
the pizza tasted old super chewy in not a good way,negative
i swung in to give them a try but was deeply disappointed,negative
service was good and the company was better,positive
the staff are also very friendly and efficient,positive
as for the service i'm a fan because it's quick and you're being served by some nice folks,positive
boy was that sucker dry,negative
over rated,negative
if you look for authentic thai food go else where,negative
their steaks are recommended,positive
after i pulled up my car i waited for another minutes before being acknowledged,negative
great food and great service in a clean and friendly setting,positive
all in all i can assure you i'll be back,positive
i hate those things as much as cheap quality black olives,negative
my breakfast was perpared great with a beautiful presentation of giant slices of toast lightly dusted with powdered sugar,positive
the kids play area is nasty,negative
great place fo take out or eat in,positive
the waitress was friendly and happy to accomodate for vegan/veggie options,positive
omg i felt like i had never eaten thai food until this dish,positive
it was extremely crumby and pretty tasteless,negative
it was a pale color instead of nice and char and has no flavor,negative
the croutons also taste homemade which is an extra plus,positive
i got home to see the driest damn wings ever,negative
it'll be a regular stop on my trips to phoenix,positive
i really enjoyed crema café before they expanded; i even told friends they had the best breakfast,positive
not good for the money,negative
i miss it and wish they had one in philadelphia,positive
we got sitting fairly fast but ended up waiting minutes just to place our order another minutes before the food arrived,negative
they also have the best cheese crisp in town,positive
good value great food great service,positive
couldn't ask for a more satisfying meal,positive
the food is good,positive
it was awesome,positive
i just wanted to leave,negative
we made the drive all the way from north scottsdale and i was not one bit disappointed,positive
i will not be eating there again,negative
the owners really really need to quit being soooooo cheap let them wrap my freaking sandwich in two papers not one,negative
i checked out this place a couple years ago and was not impressed,negative
the chicken i got was definitely reheated and was only ok the wedges were cold and soggy,negative
"sorry, i will not be getting food from here anytime soon ",negative
an absolute must visit,positive
the cow tongue and cheek tacos are amazing,positive
my friend did not like his bloody mary,negative
despite how hard i rate businesses its actually rare for me to give a star,negative
they really want to make your experience a good one,positive
i will not return,negative
i had the chicken pho and it tasted very bland,negative
very disappointing,negative
the grilled chicken was so tender and yellow from the saffron seasoning,positive
a drive thru means you do not want to wait around for half an hour for your food but somehow when we end up going here they make us wait and wait,negative
pretty awesome place,positive
ambience is perfect,positive
best of luck to the rude and non customer service focused new management,negative
any grandmother can make a roasted chicken better than this one,negative
i asked multiple times for the wine list and after some time of being ignored i went to the hostess and got one myself,negative
"the staff is always super friendly and helpful, which is especially cool when you bring two small boys and a baby",positive
four stars for the food & the guy in the blue shirt for his great vibe & still letting us in to eat ,positive
the roast beef sandwich tasted really good,positive
same evening him and i are both drastically sick,negative
high quality chicken on the chicken caesar salad,positive
ordered burger rare came in we'll done,negative
we were promptly greeted and seated,positive
tried to go here for lunch and it was a madhouse,negative
i was proven dead wrong by this sushi bar not only because the quality is great but the service is fast and the food impeccable,positive
after waiting an hour and being seated i was not in the greatest of moods,negative
this is a good joint,positive
the macarons here are insanely good,positive
i'm not eating here,negative
our waiter was very attentive friendly and informative,positive
maybe if they weren't cold they would have been somewhat edible,negative
this place has a lot of promise but fails to deliver,negative
very bad experience,negative
what a mistake,negative
food was average at best,negative
great food,positive
we won't be going back anytime soon,negative
very very disappointed ordered the big bay plater,negative
great place to relax and have an awesome burger and beer,positive
it is perfect for a sit down family meal or get together with a few friends,positive
not much flavor to them and very poorly constructed,negative
the patio seating was very comfortable,positive
the fried rice was dry as well,negative
hands down my favorite italian restaurant,positive
that just screams legit in my booksomethat's also pretty rare here in vegas,positive
it was just not a fun experience,positive
the atmosphere was great with a lovely duo of violinists playing songs we requested,positive
i personally love the hummus pita baklava falafels and baba ganoush it's amazing what they do with eggplant,positive
"very convenient, since we were staying at the mgm",positive
the owners are super friendly and the staff is courteous,positive
both great,positive
eclectic selection,positive
the sweet potato tots were good but the onion rings were perfection or as close as i have had,positive
the staff was very attentive,positive
and the chef was generous with his time even came around twice so we can take pictures with him,positive
the owner used to work at nobu so this place is really similar for half the price,positive
google mediocre and i imagine smashburger will pop up,negative
dont go here,negative
i promise they won't disappoint,positive
as a sushi lover avoid this place by all means,negative
what a great double cheeseburger,positive
awesome service and food,positive
a fantastic neighborhood gem ,positive
i can't wait to go back,positive
the plantains were the worst i've ever tasted,negative
it's a great place and i highly recommend it,positive
service was slow and not attentive,negative
i gave it stars then and i'm giving it stars now,positive
your staff spends more time talking to themselves than me,negative
dessert panna cotta was amazing,positive
very good food great atmosphere,positive
damn good steak,positive
total brunch fail,negative
prices are very reasonable flavors are spot on the sauce is home made and the slaw is not drenched in mayo,positive
the decor is nice and the piano music soundtrack is pleasant,positive
the steak was amazingrge fillet relleno was the best seafood plate i have ever had,positive
good food good service ,positive
it was absolutely amazing,positive
i probably won't be back to be honest,negative
will definitely be back,positive
the sergeant pepper beef sandwich with auju sauce is an excellent sandwich as well,positive
hawaiian breeze mango magic and pineapple delight are the smoothies that i've tried so far and they're all good,positive
went for lunch service was slow,negative
we had so much to say about the place before we walked in that he expected it to be amazing but was quickly disappointed,negative
i was mortified,negative
needless to say we will never be back here again,negative
anyways the food was definitely not filling at all and for the price you pay you should expect more,negative
the chips that came out were dripping with grease and mostly not edible,negative
i wasn't really impressed with strip steak,negative
have been going since and every meal has been awesome,positive
our server was very nice and attentive as were the other serving staff,positive
the cashier was friendly and even brought the food out to me,positive
i work in the hospitality industry in paradise valley and have refrained from recommending cibo any longer,negative
the atmosphere here is fun,positive
would not recommend to others,negative
service is quick and even to go orders are just like we like it,positive
"i mean really, how do you get so famous for your fish and chips when it's so terrible",negative
that said our mouths and bellies were still quite pleased,positive
not my thing,negative
 thumbs up,positive
if you are reading this please don't go there,negative
i loved the grilled pizza reminded me of legit italian pizza,positive
only pros large seating area/ nice bar area/ great simple drink menu/ the best brick oven pizza with homemade dough,positive
they have a really nice atmosphere,positive
tonight i had the elk filet specialand it sucked,negative
after one bite i was hooked,positive
we ordered some old classics and some new dishes after going there a few times and were sorely disappointed with everything,negative
cute quaint simple honest,positive
the chicken was deliciously seasoned and had the perfect fry on the outside and moist chicken on the inside,positive
the food was great as always compliments to the chef,positive
special thanks to dylan t for the recommendation on what to order all yummy for my tummy,positive
awesome selection of beer,positive
great food and awesome service,positive
one nice thing was that they added gratuity on the bill since our party was larger than or and they didn't expect more tip than that,positive
a fly was in my apple juice a fly,negative
the han nan chicken was also very tasty,positive
as for the service i thought it was good,positive
the food was barely lukewarm so it must have been sitting waiting for the server to bring it out to us,negative
ryan's bar is definitely one edinburgh establishment i won't be revisiting,negative
nicest chinese restaurant i've been in a while,positive
overall i like there food and the service,positive
they also now serve indian naan bread with hummus and some spicy pine nut sauce that was out of this world,positive
probably never coming back and wouldn't recommend it,negative
friend's pasta also bad he barely touched it,negative
try them in the airport to experience some tasty food and speedy friendly service,positive
i love the decor with the chinese calligraphy wall paper,positive
never had anything to complain about here,positive
the restaurant is very clean and has a family restaurant feel to it,positive
it was way over fried,negative
i'm not sure how long we stood there but it was long enough for me to begin to feel awkwardly out of place,negative
when i opened the sandwich i was impressed but not in a good way,negative
will not be back,negative
there was a warm feeling with the service and i felt like their guest for a special treat,positive
an extensive menu provides lots of options for breakfast,positive
i always order from the vegetarian menu during dinner which has a wide array of options to choose from,positive
"i have watched their prices inflate, portions get smaller and management attitudes grow rapidly",negative
wonderful lil tapas and the ambience made me feel all warm and fuzzy inside,positive
i got to enjoy the seafood salad with a fabulous vinegrette,positive
the wontons were thin not thick and chewy almost melt in your mouth,positive
level spicy was perfect where spice didn't over whelm the soup,positive
we were sat right on time and our server from the get go was fantastic,positive
main thing i didn't enjoy is that the crowd is of older crowd around mid s and up,negative
"when i'm on this side of town, this will definitely be a spot i'll hit up again",positive
i had to wait over minutes to get my drink and longer to get arepas,negative
this is a great place to eat,positive
the jalapeno bacon is soooo good,positive
the service was poor and thats being nice,negative
food was good service was good prices were good,positive
the place was not clean and the food oh so stale,negative
the chicken dishes are ok the beef is like shoe leather,negative
but the service was beyond bad,negative
i'm so happy to be here,positive
tasted like dirt,negative
one of the few places in phoenix that i would definately go back to again ,positive
the block was amazing,positive
it's close to my house it's low key non fancy affordable prices good food,positive
 both the hot & sour & the egg flower soups were absolutely stars,positive
my sashimi was poor quality being soggy and tasteless,negative
great time family dinner on a sunday night,positive
the food is not tasty at all not to say its real traditional hunan style,negative
what did bother me was the slow service,negative
the flair bartenders are absolutely amazing,positive
their frozen margaritas are way too sugary for my taste,negative
these were so good we ordered them twice,positive
so in a nutshell the restaraunt smells like a combination of a dirty fish market and a sewer,negative
my girlfriend's veal was very bad,negative
unfortunately it was not good,negative
i had a pretty satifying experience,positive
join the club and get awesome offers via email,positive
perfect for someone me who only likes beer ice cold or in this case even colder,positive
bland and flavorless is a good way of describing the barely tepid meat,negative
the chains which i'm no fan of beat this place easily,negative
the nachos are a must have,positive
we will not be coming back,negative
i don't have very many words to say about this place but it does everything pretty well,positive
the staff is super nice and very quick even with the crazy crowds of the downtown juries lawyers and court staff,positive
great atmosphere friendly and fast service,positive
when i received my pita it was huge it did have a lot of meat in it so thumbs up there,positive
once your food arrives it's meh,negative
paying for a hot dog and fries that looks like it came out of a kid's meal at the wienerschnitzel is not my idea of a good meal,negative
the classic maine lobster roll was fantastic,positive
my brother in law who works at the mall ate here same day and guess what he was sick all night too,negative
so good i am going to have to review this place twice once hereas a tribute to the place and once as a tribute to an event held here last night,positive
the chips and salsa were really good the salsa was very fresh,positive
this place is great,positive
mediocre food,negative
once you get inside you'll be impressed with the place,positive
i'm super pissd,negative
and service was super friendly,positive
why are these sad little vegetables so overcooked,negative
this place was such a nice surprise,positive
they were golden crispy and delicious,positive
i had high hopes for this place since the burgers are cooked over a charcoal grill but unfortunately the taste fell flat way flat,negative
i could eat their bruschetta all day it is devine,positive
not a single employee came out to see if we were ok or even needed a water refill once they finally served us our food,negative
lastly the mozzarella sticks they were the best thing we ordered,positive
the first time i ever came here i had an amazing experience i still tell people how awesome the duck was,positive
the server was very negligent of our needs and made us feel very unwelcome i would not suggest this place,negative
the service was terrible though,negative
"this place is overpriced, not consistent with their boba, and it really is overpriced",negative
it was packed,negative
i love this place,positive
i can say that the desserts were yummy,positive
the food was terrible,negative
the seasonal fruit was fresh white peach puree,positive
it kept getting worse and worse so now i'm officially done,negative
this place should honestly be blown up,negative
but i definitely would not eat here again,negative
do not waste your money here,negative
i love that they put their food in nice plastic containers as opposed to cramming it in little paper takeout boxes,positive
the crêpe was delicate and thin and moist,positive
awful service,negative
won't ever go here again,negative
food quality has been horrible,negative
for that price i can think of a few place i would have much rather gone,negative
the service here is fair at best,negative
i do love sushi but i found kabuki to be over priced over hip and under services,negative
do yourself a favor and stay away from this dish,negative
very poor service,negative
no one at the table thought the food was above average or worth the wait that we had for it,negative
best service and food ever maria our server was so good and friendly she made our day,positive
they were excellent,positive
i paid the bill but did not tip because i felt the server did a terrible job,negative
just had lunch here and had a great experience,positive
i have never had such bland food which surprised me considering the article we read focused so much on their spices and flavor,negative
food is way overpriced and portions are fucking small,negative
i recently tried caballero's and i have been back every week since,positive
for bucks a head i really expect better food,negative
the food came out at a good pace,positive
i ate there twice on my last visit and especially enjoyed the salmon salad,positive
i won't be back,negative
we could not believe how dirty the oysters were,negative
this place deserves no stars,negative
i would not recommend this place,negative
in fact i'm going to round up to stars just because she was so awesome,positive
to my disbelief each dish qualified as the worst version of these foods i have ever tasted,negative
"bad day or not, i have a very low tolerance for rude customer service people, it is your job to be nice and polite, wash dishes otherwise",negative
the potatoes were great and so was the biscuit,positive
i probably would not go here again,negative
so flavorful and has just the perfect amount of heat,positive
the price is reasonable and the service is great,positive
the wife hated her meal coconut shrimp and our friends really did not enjoy their meals either,negative
my fella got the huevos rancheros and they didn't look too appealing,negative
went in for happy hour great list of wines,positive
some may say this buffet is pricey but i think you get what you pay for and this place you are getting quite a lot,positive
i probably won't be coming back here,negative
worst food/service i've had in a while,negative
this place is pretty good nice little vibe in the restaurant,positive
talk about great customer service of course we will be back,positive
hot dishes are not hot cold dishes are close to room tempi watched staff prepare food with bare hands no gloveseverything is deep fried in oil,negative
i love their fries and their beans,positive
always a pleasure dealing with him,positive
they have a plethora of salads and sandwiches and everything i've tried gets my seal of approval,positive
this place is awesome if you want something light and healthy during the summer,positive
for sushi on the strip this is the place to go,positive
the service was great even the manager came and helped with our table,positive
the feel of the dining room was more college cooking course than high class dining and the service was slow at best,negative
i started this review with two stars but i'm editing it to give it only one,negative
this is the worst sushi i have ever eat besides costco's,negative
all in all an excellent restaurant highlighted by great service a unique menu and a beautiful setting,positive
my boyfriend and i sat at the bar and had a completely delightful experience,positive
weird vibe from owners,negative
there was hardly any meat,negative
i've had better bagels from the grocery store,negative
go to place for gyros,positive
"i love the owner/chef, his one authentic japanese cool dude",positive
now the burgers aren't as good the pizza which used to be amazing is doughy and flavorless,negative
i found a six inch long piece of wire in my salsa,negative
the service was terrible food was mediocre,negative
we definately enjoyed ourselves,positive
i ordered albondigas soup which was just warm and tasted like tomato soup with frozen meatballs,negative
on three different occasions i asked for well done or medium well and all three times i got the bloodiest piece of meat on my plate,negative
i had about two bites and refused to eat anymore,negative
the service was extremely slow,negative
after minutes wait i got a table,negative
seriously killer hot chai latte,positive
no allergy warnings on the menu and the waitress had absolutely no clue as to which meals did or did not contain peanuts,negative
my boyfriend tried the mediterranean chicken salad and fell in love,positive
their rotating beers on tap is also a highlight of this place,positive
pricing is a bit of a concern at mellow mushroom,negative
worst thai ever,negative
if you stay in vegas you must get breakfast here at least once,positive
i want to first say our server was great and we had perfect service,positive
the pizza selections are good,positive
i had strawberry tea which was good,positive
highly unprofessional and rude to a loyal patron,negative
overall a great experience,positive
spend your money elsewhere,negative
their regular toasted bread was equally satisfying with the occasional pats of butter mmmm,positive
